Cse_prod  ,Cve_prod            ,Nom_prod                                ,Desc_prod                               ,Uni_med,Uni_med_p,Costo_prod          ,F_act_cto ,F_act_pre ,Cto_ent             ,Loca                                    ,Staclas1,Staiva,Porceniva,Cve_tial  ,Fec_ent   ,Cto_ant             ,Fec_ant   ,Cve_monp  ,Cve_monc  ,Cve_mona  ,Stalote,Diasvida,Conlote   ,Cve_rie     ,Pzas   ,Peso      ,Precio2             ,Precio3             ,Cve_clasi,Presenta            ,Staenv,Cve_env     ,Contable1,Contable2,Contable3,Contable4,Contable5,Contable6,Contable7,Capacidad           ,Desc_prod2                              ,Conv_var,Cve_carac,Base_prom,Fact_peso     ,Frac_aranc                    ,Porcadvalo,Staretiva,Kit,Dato_1                        ,Dato_2                        ,Dato_3                        ,Dato_4                        ,Diasrequer,Dato_5                        ,Dato_6                        ,Dato_7                        ,Dato_8                        ,Dato_9                        ,Dato_10                       ,Dato_11                       ,Dato_12                       ,Sub_cse   ,Sub_subcse,Codbar              ,Stapitex,Trans,Staieps,Porcenieps,Prov_std,Lista_med   ,Gral_med,Prov_med,Clie_med,Imag_med,Maxm_med,Promuepeps,Costuepeps          ,Porretiva  ,Staretisr,Porretisr  ,Costoprom2          ,Mes_max,Mes_min,Mes_pr,Cadcapt,Mrgprod,Porcmrg,Regyablq,Uni_emb,Pbasepr             ,Dctopb1     ,Dctopb2     ,Dctopb3     ,Dctopb4     ,Dctopb5     ,Dctopb6     ,Cvede1,Cvede2,Cvede3,Cvede4,Conflotp       ,Conflots       ,Conflotr,Confloti,Conflotl,Conflotm,Conflotf,Fverimov  ,Uni_ieps,Monto_ieps,Iva_ieps,Tipo_ieps,Chkpredial,Ctapredial                              ,Kitpcal,Nopromop,Pesop               ,Altop               ,Largop              ,Anchop              ,C_prds  ,Sug_uso,Uso_prd,Staimpto1,Staimpto2,Porimpto1,Porimpto2 ,Equi_med,Porm1ieps,Uni1ieps,Monto1ieps,Iva1ieps,Porm2ieps,Uni2ieps,Monto2ieps,Iva2ieps,Des1                          ,Des2                          ,New_med,Ind_med,Max         ,Min         ,Pr          ,Cs          ,Lugar     ,Desc1                                                                                                                                                                                                                                                         ,Desc2                                                                                                                                                                                                                                                         ,Desc_med                                
GRANEL,41CPHC01,,HEB L CARNITINA CÁPSULAS ST,KG,,0,/  /,/  /,0,,0,1,0,5,17/06/2026,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
INMAQUILA,41CPHCB01,,HEB COMPLEJO B CAPS ST,CAPS,,0,/  /,/  /,0.15207329,,0,1,0,5,30/06/2026,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,HEB,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
INMAQUILA,41CPHCD01,,HEB CÚRCUMA + VIT D3 CAPS ST,CAPS,,0,/  /,/  /,0.03278878,,0,1,0,5,05/05/2026,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,HEB,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
INMAQUILA,41CPHGC01,,HEB GLUCOSAMINA+CONDROITINA+MSM CAPS ST,CAPS,,0,/  /,/  /,0.12766016,,0,1,0,5,30/06/2026,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,HEB,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
INMAQUILA,41CPHGM01,,HEB GLICINATO DE MAGNESIO CAPS ST,CAPS,,0,/  /,/  /,0.13414372,,0,1,0,5,30/06/2026,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,HEB,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
INMAQUILA,41CPHLZ01,,HEB LUTEÍNA + ZEAXANTINA CAPS ST,CAPS,,0,/  /,/  /,0,,0,1,0,5,05/05/2026,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,HEB,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
GRANEL,41CPHM01,,HEB MELENA DE LEÓN CÁPSULAS ST,KG,,0,/  /,/  /,0,,0,1,0,5,17/06/2026,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
INMAQUILA,41CPHMB01,,HEB MAGNESIO BLEND CAPS ST,CAPS,,0,/  /,/  /,0.11978266,,0,1,0,5,05/05/2026,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,HEB,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
INMAQUILA,41CPHNM01,,HEB NMN CAPS ST,CAPS,,0,/  /,/  /,0.64920486,,0,1,0,5,05/05/2026,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,HEB,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
GRANEL,41CPHR01,,HEB RESVERATROL CAPSULAS ST,KG,,0,/  /,/  /,0,,0,1,0,5,17/06/2026,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
INMAQUILA,41CPHVKD01,,HEB VITAMINA K2+D3+CALOSTRO CAPS ST,CAPS,,0,/  /,/  /,0.04129697,,0,1,0,5,19/06/2026,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,HEB,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,41CPIM01,,MULTIBLUE MULTI-INOSITOL 60 CAPS ST,CAPS,,0,/  /,/  /,0.13072428,,0,1,0,5,20/10/2025,0,20/10/2025,1,1,1,1,0,3,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,SU,,,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,0.13683,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,41CPKM01,,KAMINA CAPS ST,KG,,0,/  /,/  /,382.1756453,,0,1,0,5,/  /,0,/  /,1,1,0,1,0,14,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,384.3604817,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,41CPLG01,,REUTILIZAR,CAPS,,0,/  /,/  /,0,,0,1,0,5,20/05/2025,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
,41CPLO01,,RECICLAR,CAPS,,0,/  /,/  /,0,,0,1,0,0,20/05/2025,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,41CPMB01,,MULTIBLUE A BASE DE PROBIOTICOS CAPS ST,CAPS,,0,/  /,/  /,1.22565608,,0,1,0,5,/  /,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
MAQUILA,41CPMB11A01,,MEGABIOTIC 120B 11C CAPS ST,CAPS,,0,/  /,/  /,0.11220519,,0,1,0,5,25/11/2025,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,0.11220519,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
MAQUILA,41CPMB11B01,,MEGABIOTIC 60B 11C CAPS ST,CAPS,,0,/  /,/  /,0.111832,,0,1,0,5,25/11/2025,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,0.111832,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
MAQUILA,41CPMB17A01,,MEGABIOTIC 120B 17C CAPS ST,CAPS,,0,/  /,/  /,0.11220488,,0,1,0,5,25/11/2025,0,/  /,1,1,0,1,0,2,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,0.11220488,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,41CPMBM01,,MULTIBLUE MUSHROOM BLEND 120 CAPS ST,CAPS,,0,/  /,/  /,0,,0,1,0,5,20/10/2025,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,SU,,,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,41CPMM01,,MULTIBLUE MAGNESIO CAPS ST,KG,,0,/  /,/  /,274.6730102,,0,1,0,5,/  /,0,/  /,1,1,0,1,0,101,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,46.4279496,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
GRANEL,41CPMN01,,MULTIBLUE NAD+ CÁPSULAS ST,CAPS,,0,/  /,/  /,0.60277188,,0,1,0,5,07/07/2026,0,/  /,1,1,0,1,0,2,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,0.5386778,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
GRANEL,41CPMP01,,MULTIBLUE POTASIO CAPSULAS ST,CAPS,,0,/  /,/  /,0.13989758,,0,1,0,5,29/06/2026,0,/  /,1,1,0,1,0,2,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,0.042518,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,41CPMS01,,MULTIBLUE SKIN HAIR NAILS CAPS ST,CAPS,,0,/  /,/  /,0.19460349,,0,1,0,5,11/06/2025,0,25/04/2025,1,1,1,1,0,29,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,0.1939045,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,41CPPBS01,,PROBIOTICOS 25 BILL C/30 CAPS SPR VALLEY,PIEZA,,0,/  /,/  /,0.88665499,,0,1,0,5,/  /,0,/  /,1,1,0,1,0,5,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,0.8641291,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,41CPPMS01,,PROBIÓTICOS MUJER 15 BILL C/30 CAPS SPRI,PIEZA,,0,/  /,/  /,0.9099256,,0,1,0,5,/  /,0,/  /,1,1,0,1,0,4,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,0.4458511,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,41CPPV,,PASIVAL CAPSULAS ST,PIEZA,,0,/  /,/  /,0,,0,1,0,5,11/07/2025,0,/  /,1,1,0,0,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
GRANEL,41CPPV01,,BIOMIRAL PASIVAL CAPSULAS ST,CAPS,,0,/  /,/  /,0.21949732,,0,1,0,5,11/07/2025,0,/  /,1,1,0,1,0,6,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,0.1829182,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,41CPRM01,,REMNURAL C/30 CAPS ST,CAPS,,0,/  /,/  /,0.17763173,,0,1,0,5,12/05/2025,0,/  /,1,1,0,1,0,3,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,0.1753515,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,41CPVB01,,VITAMINA B12 ST CAPS 400 MG,KG,,0,/  /,/  /,376.7620967,,0,1,0,5,/  /,0,/  /,1,1,0,1,0,8,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,249.0201243,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
VITAMINAS,41CPVB02,,VITABIOM Q10 C/30 CAPS ST,CAPS,,0,/  /,/  /,0.24489288,,0,1,0,5,21/03/2025,0,/  /,1,1,1,1,0,14,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,2,0,0,0,,1,1,1,1,1,1,0,0,1,0,0.2135391,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
VITAMINAS,41CPVF01,,BIOMIVIT 400 C/30 CAPS ST,CAPS,,0,/  /,/  /,0.16822222,,0,1,0,5,01/04/2025,0,01/04/2025,1,1,1,1,0,26,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,0,0.1549972,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
VITAMINAS,41CPVT03,,VITEM 3RA C/30 CAPS ST,CAPS,,0,/  /,/  /,0.16397468,,0,1,0,5,21/03/2025,0,/  /,1,1,1,1,0,14,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,2,0,0,0,,1,1,1,1,1,1,0,0,1,0,0.14808,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,41CPWB01,,WU NUTRITION BRILLA CAPS ST,CAPS,,0,/  /,/  /,0.14806309,,0,1,0,5,23/05/2025,0,/  /,1,1,0,1,0,5,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,0.0766715,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
GRANEL,41CPWP01,,WU NUTRITION PAZ CÁPSULAS ST,CAPS,,0,/  /,/  /,0.19671901,,0,1,0,5,18/06/2025,0,/  /,1,1,0,1,0,8,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,0.23185215,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
MAQUILA,41CPWPL01,,PLENA WU NUTRITION CAPS ST,CAPS,,0,/  /,/  /,0,,0,1,0,5,28/11/2025,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,WU,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,41CPWQU01,,WU NUTRITION QUERIDA CAPS ST,CAPS,,0,/  /,/  /,0.21008347,,0,1,0,5,09/10/2025,0,11/06/2025,1,1,1,1,0,8,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,0.1921808,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,41CPWR01,,WU NUTRITION REGRESA CAPS ST,CAPS,,0,/  /,/  /,0.37157911,,0,1,0,5,09/10/2025,0,18/06/2025,1,1,1,1,0,3,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,0.2259869,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
SUPLEMENTO,41CPYL01,,YEKE LIVER CAPS ST,CAPS,,0,/  /,/  /,0.096704,,0,1,0,5,13/07/2026,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
GEL,41GLVA01,,VANESIR GEL 200 ML ST,MIL,,0,/  /,/  /,23.74046456,,0,1,16,5,/  /,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
GEL,41GLVA04,,VANESIR GEL 200 ML S ST,KG,,0,/  /,/  /,26.49846738,,0,1,16,5,23/09/2025,0,23/09/2025,1,1,1,1,0,26,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,2,0,0,0,,1,1,1,1,1,1,0,0,1,0,25.97086377,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
