Cve_prod            ,New_med,Lote                          ,Lugar     ,Cve_monc  ,Tip_cam   ,Cto_ent             ,Stalote,Cve_tial  ,Cse_prod  ,Fact_peso     ,Ind_med,Existencia          ,Cosprom             ,Fech_venc ,Diasvida,Cve_monc2 ,Cto_ent2            ,Peso_tot            ,Desc_prod                               ,Codbar              ,Uni_med,Lista_med   ,Des_lug                                 ,Des_tial                                ,Otrodl1                                                                                             ,Otrodl2                                                                                             ,Desc_med                                
MES-0478            ,       ,ME230265                      ,A2        ,1,1,1.29,1,3,CAJA      ,0,0,898,1.29,25/05/2023,0,1,1.29,0,CAJA INDIVIDUAL HIDRA2GO LIMA LIMÓN     ,                    ,PZA    ,            ,ALMACEN MP Y ME APROBADO TESISTAN       ,MATERIAL DE ACONDICIONAMIENTO           ,5052308,                                                                                                    ,                                        
MES-0479            ,       ,ME230401                      ,A2        ,1,1,1.65,1,3,CAJA      ,0,0,3956,1.65,20/09/2023,0,1,1.65,0,CAJA INDIVIDUAL FIBOTAX S               ,                    ,PZA    ,            ,ALMACEN MP Y ME APROBADO TESISTAN       ,MATERIAL DE ACONDICIONAMIENTO           ,3350-5 0906                                                                                         ,D0223                                                                                               ,                                        
MES-0480            ,       ,ME230164                      ,A2        ,1,1,1.29,1,3,CAJA      ,0,0,16,0,29/05/2023,0,1,1.29,0,CAJA INDIVIDUAL HIDRA2GO NARANJA MANDARI,                    ,PZA    ,            ,ALMACEN MP Y ME APROBADO TESISTAN       ,MATERIAL DE ACONDICIONAMIENTO           ,                                                                                                    ,                                                                                                    ,                                        
MES-0480            ,       ,ME230264                      ,A2        ,1,1,1.29,1,3,CAJA      ,0,0,668,1.29,25/05/2023,0,1,1.29,0,CAJA INDIVIDUAL HIDRA2GO NARANJA MANDARI,                    ,PZA    ,            ,ALMACEN MP Y ME APROBADO TESISTAN       ,MATERIAL DE ACONDICIONAMIENTO           ,                                                                                                    ,                                                                                                    ,                                        
MES-0481            ,       ,ME230424                      ,A2        ,1,1,15.62,1,3,CAJA      ,0,0,1204,15.62,02/10/2023,0,1,15.62,0,CAJA COLECTIVA 23.5x44x28 FIB. SIMI.    ,                    ,PZA    ,            ,ALMACEN MP Y ME APROBADO TESISTAN       ,MATERIAL DE ACONDICIONAMIENTO           ,260920232188-0006-1                                                                                 ,                                                                                                    ,                                        
MES-0490            ,       ,ME230309                      ,A2        ,1,1,1.57,1,3,CAJA      ,0,0,12117,1.57,06/07/2026,0,1,1.57,0,CAJA IND MULTIBLUE PROBIOTIC FIT MM     ,                    ,PIEZA  ,            ,ALMACEN MP Y ME APROBADO TESISTAN       ,MATERIAL DE ACONDICIONAMIENTO           ,ICD-6121-040723                                                                                     ,                                                                                                    ,                                        
MES-0497            ,       ,ME230385                      ,A2        ,1,1,12.98,1,3,CAJA      ,0,0,836,12.98,12/09/2023,0,1,12.98,0,CAJA COLECTIVA IMPRESA BLOOM            ,                    ,PZA    ,            ,ALMACEN MP Y ME APROBADO TESISTAN       ,MATERIAL DE ACONDICIONAMIENTO           ,110920232163-0001-1                                                                                 ,                                                                                                    ,                                        
MESG-0001           ,       ,ME230069                      ,A2        ,1,1,1.407,1,3,CAJA      ,0,0,103950,1.407,13/02/2023,0,1,1.407,0,CAJA INDIVIDUAL C-BOOST 10 SOBRES 8 g   ,                    ,PZA    ,            ,ALMACEN MP Y ME APROBADO TESISTAN       ,MATERIAL DE ACONDICIONAMIENTO           ,11264/39499                                                                                         ,D0425 / D0426 / D0427 / D0424                                                                       ,                                        
MESG-0004           ,       ,ME230353                      ,A2        ,1,1,2.28,1,3,CAJA      ,0,0,51200,2.28,23/08/2023,0,1,2.28,0,CAJA INDIVIDUAL C-BOOST 30 SOBRES 8 g   ,                    ,PZA    ,            ,ALMACEN MP Y ME APROBADO TESISTAN       ,MATERIAL DE ACONDICIONAMIENTO           ,AJI002                                                                                              ,                                                                                                    ,                                        
MEP-0060            ,       ,MP230315                      ,A2        ,1,1,0.13780352,1,3,CAPSULA   ,0,0,174250,0.13780352,31/01/2026,0,1,0.13780352,0,CAPSULA #00 ESCARLATA / ESCARLATA       ,                    ,PZA    ,            ,ALMACEN MP Y ME APROBADO TESISTAN       ,MATERIAL DE ACONDICIONAMIENTO           ,7182923,                                                                                                    ,                                        
MEP-0061            ,       ,MP230318                      ,A2        ,1,1,0.07777338,1,3,CAPSULA   ,0,0,8000,0.07859648,07/12/2027,0,1,0.07777338,0,CAPSULA # 0  NATURAL/ NATURAL           ,4151617181,PZA    ,            ,ALMACEN MP Y ME APROBADO TESISTAN       ,MATERIAL DE ACONDICIONAMIENTO           ,9055644,                                                                                                    ,                                        
MEP-0061            ,       ,MP230504                      ,A2        ,1,1,0.07777338,1,3,CAPSULA   ,0,0,400000,0.07777338,09/07/2028,0,1,0.07777338,0,CAPSULA # 0  NATURAL/ NATURAL           ,4151617181,PZA    ,            ,ALMACEN MP Y ME APROBADO TESISTAN       ,MATERIAL DE ACONDICIONAMIENTO           ,9057048,CUARTO FRESCO                                                                                       ,                                        
