Cve_suc,No_ped    ,F_alta_ped,Cve_cte,Nom_cte                                                                         ,Status         ,Status2        ,Cve_age,Cve_age2,Suc_cot,No_cot    ,Cve_prod            ,New_med,Uni_ped,Factor      ,Fecha_ent_a,Fol_prod,Ped_int           ,Cve_mon   ,Tip_cam   ,Lugar     ,Cant_prod           ,Cant_surtp          ,Liquidado           ,Saldo               ,Valor_prod          ,Uni_med,Desc_prod                               ,Nom_age                                 ,Nom_age2                                ,Des_mon                                 ,Submonped           ,Submonnac           ,Porcsurt            ,Psurtie             ,Cansurtie           ,Porcsurtot,Fecultsur ,Fecha_ent_b,Docsurt   ,Diastrans ,Desc_med                                
MAT    ,10127,22/06/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51PLKL01            ,       ,PZA    ,1,22/06/2023,6,4300233979,1,17.2043,5,80,80,0,0,57.5,PZA    ,KIDDYLAC 6 SOBRES DE 5GR C/U            ,DIRECTO                                 ,                                        ,PESOS                                   ,4600,4600,100%,0%,0,0,23/06/2023,22/06/2023,01/01/1900,01/01/1900,                                        
MAT    ,10127,22/06/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51TBPK01            ,V99    ,PZA    ,1,22/06/2023,2,4300233979,1,17.2043,5,50,50,0,0,47.23,PZA    ,PROBIO KIDS / 30 TABS.                  ,DIRECTO                                 ,                                        ,PESOS                                   ,2361.5,2361.5,100%,0%,0,0,23/06/2023,22/06/2023,01/01/1900,01/01/1900,Vigente                                 
MAT    ,10128,22/06/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51CPOM01            ,       ,PZA    ,1,22/06/2023,7,4300234025,1,17.2043,5,1800,0,1800,0,98.19,PZA    ,"OMEGA 3, 6 Y 9 C/60 CAPS AL NATURAL     ",DIRECTO                                 ,                                        ,PESOS                                   ,176742,176742,0%,0%,0,0,  /  /    ,22/06/2023,0,0,                                        
MAT    ,10128,22/06/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51CPOM02            ,       ,PZA    ,1,22/06/2023,4,4300234025,1,17.2043,5,2000,1762,238,0,94.47,PZA    ,OMEGA 3 C/60 CAPS AL NATURAL            ,DIRECTO                                 ,                                        ,PESOS                                   ,188940,188940,88%,0%,0,0,30/06/2023,22/06/2023,02/01/1900,08/01/1900,                                        
MAT    ,10128,22/06/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51PLFC01            ,V99    ,PZA    ,1,22/06/2023,6,4300234025,1,17.2043,5,300,300,0,0,191.2,PZA    ,COLÁGENO SABOR FRESA BOLSA CON 300 GR   ,DIRECTO                                 ,                                        ,PESOS                                   ,57360,57360,100%,0%,0,0,30/06/2023,22/06/2023,01/01/1900,08/01/1900,Vigente                                 
MAT    ,10128,22/06/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51PLVC01            ,       ,PZA    ,1,22/06/2023,8,4300234025,1,17.2043,5,200,192,8,0,363.19,PZA    ,COLÁGENO SABOR VAINILLA BOLSA CON 600 g ,DIRECTO                                 ,                                        ,PESOS                                   ,72638,72638,96%,0%,0,0,30/06/2023,22/06/2023,01/01/1900,08/01/1900,                                        
MAT    ,10128,22/06/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51TBAC01            ,       ,PIEZA  ,1,22/06/2023,5,4300234025,1,17.2043,5,750,750,0,0,41.61,PIEZA  ,ACIDO FOLICO C/30 TABS AL NATURAL       ,DIRECTO                                 ,                                        ,PESOS                                   ,31207.5,31207.5,100%,0%,0,0,30/06/2023,22/06/2023,1,08/01/1900,                                        
MAT    ,10128,22/06/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51TBCB01            ,       ,PIEZA  ,1,22/06/2023,1,4300234025,1,17.2043,5,1550,1550,0,0,40.2,PIEZA  ,COMPLEJO B C/30 TABS. AL NATURAL        ,DIRECTO                                 ,                                        ,PESOS                                   ,62310,62310,100%,0%,0,0,30/06/2023,22/06/2023,01/01/1900,08/01/1900,                                        
MAT    ,10128,22/06/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51TBVB01            ,       ,PZA    ,1,22/06/2023,3,4300234025,1,17.2043,5,900,900,0,0,41.69,PZA    ,VITAMINA B12 C/30 TABS AL NATURAL       ,DIRECTO                                 ,                                        ,PESOS                                   ,37521,37521,100%,0%,0,0,30/06/2023,22/06/2023,01/01/1900,08/01/1900,                                        
MAT    ,10128,22/06/2023,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,4,0,       ,0,51TBZN01            ,       ,PZA    ,1,22/06/2023,2,4300234025,1,17.2043,5,650,650,0,0,55.36,PZA    ,ZINC C/30 TABS AL NATURAL               ,DIRECTO                                 ,                                        ,PESOS                                   ,35984,35984,100%,0%,0,0,30/06/2023,22/06/2023,01/01/1900,08/01/1900,                                        
MAT    ,10129,23/06/2023,320,"AGR OUTSOURCING, S.A. DE C.V.                                                   ",Surtido        ,Confirmado     ,27,0,       ,0,51CPDG05            ,V99    ,PZA    ,1,23/06/2023,3,                  ,1,17.1547,5,25,25,0,0,52.63,PZA    ,D-GELAC+FS C/30 CAPS.                   ,MEXICO                                  ,                                        ,PESOS                                   ,1315.75,1315.75,100%,0%,0,0,26/06/2023,23/06/2023,01/01/1900,03/01/1900,Vigente                                 
MAT    ,10129,23/06/2023,320,"AGR OUTSOURCING, S.A. DE C.V.                                                   ",Surtido        ,Confirmado     ,27,0,       ,0,51CPVB02            ,V99    ,PZA    ,1,23/06/2023,6,                  ,1,17.1547,5,25,25,0,0,61.63,PZA    ,VITABIOM Q10 /30 CAPS.                  ,MEXICO                                  ,                                        ,PESOS                                   ,1540.75,1540.75,100%,0%,0,0,26/06/2023,23/06/2023,01/01/1900,03/01/1900,Vigente                                 
MAT    ,10129,23/06/2023,320,"AGR OUTSOURCING, S.A. DE C.V.                                                   ",Surtido        ,Confirmado     ,27,0,       ,0,51CPVF01            ,V99    ,PZA    ,1,23/06/2023,1,                  ,1,17.1547,5,25,0,25,0,52.49,PZA    ,BIOMIVIT 400 30 / CAPS                  ,MEXICO                                  ,                                        ,PESOS                                   ,1312.25,1312.25,0%,0%,0,0,  /  /    ,23/06/2023,0,0,Vigente                                 
MAT    ,10129,23/06/2023,320,"AGR OUTSOURCING, S.A. DE C.V.                                                   ",Surtido        ,Confirmado     ,27,0,       ,0,51CPVT03            ,V99    ,PZA    ,1,23/06/2023,7,                  ,1,17.1547,5,25,25,0,0,61.63,PZA    ,VITEM 3RA /30 CAPS.                     ,MEXICO                                  ,                                        ,PESOS                                   ,1540.75,1540.75,100%,0%,0,0,26/06/2023,23/06/2023,01/01/1900,03/01/1900,Vigente                                 
MAT    ,10129,23/06/2023,320,"AGR OUTSOURCING, S.A. DE C.V.                                                   ",Surtido        ,Confirmado     ,27,0,       ,0,51JBNC01            ,       ,PZA    ,1,23/06/2023,4,                  ,1,17.1547,5,25,25,0,0,58.17,PZA    ,NATUBRON CERO JARABE 240 ML             ,MEXICO                                  ,                                        ,PESOS                                   ,1454.25,1454.25,100%,0%,0,0,26/06/2023,23/06/2023,01/01/1900,03/01/1900,                                        
MAT    ,10129,23/06/2023,320,"AGR OUTSOURCING, S.A. DE C.V.                                                   ",Surtido        ,Confirmado     ,27,0,       ,0,51PLCV01            ,       ,PIEZA  ,1,23/06/2023,2,                  ,1,17.1547,5,25,25,0,0,65.79,PIEZA  ,C-VYM NARANJA-MANDARINA C/11 SOBRES     ,MEXICO                                  ,                                        ,PESOS                                   ,1644.75,1644.75,100%,0%,0,0,26/06/2023,23/06/2023,01/01/1900,03/01/1900,                                        
MAT    ,10129,23/06/2023,320,"AGR OUTSOURCING, S.A. DE C.V.                                                   ",Surtido        ,Confirmado     ,27,0,       ,0,51TBVA01            ,V99    ,PZA    ,1,23/06/2023,5,                  ,1,17.1547,5,25,25,0,0,60.94,PZA    ,VANESIR /45 TABS.                       ,MEXICO                                  ,                                        ,PESOS                                   ,1523.5,1523.5,100%,0%,0,0,26/06/2023,23/06/2023,1,03/01/1900,Vigente                                 
MAT    ,10130,26/06/2023,4,DIFARMER                                                                        ,Surtido        ,Confirmado     ,29,0,       ,0,51TBCV01            ,V99    ,PIEZA  ,1,26/06/2023,1,                  ,1,17.1713,5,3000,3000,0,0,0.001,PIEZA  ,C-VYM CON 30 TABLETAS MASTICABLES       ,GUADALAJARA                             ,                                        ,PESOS                                   ,3,3,100%,100%,3000,1,26/06/2023,26/06/2023,01/01/1900,0,Vigente                                 
MAT    ,10131,26/06/2023,4,DIFARMER                                                                        ,Surtido        ,Confirmado     ,29,0,       ,0,51TBCV01            ,V99    ,PIEZA  ,1,26/06/2023,1,                  ,1,17.1713,5,3000,3000,0,0,0.001,PIEZA  ,C-VYM CON 30 TABLETAS MASTICABLES       ,GUADALAJARA                             ,                                        ,PESOS                                   ,3,3,100%,100%,3000,01/01/1900,26/06/2023,26/06/2023,01/01/1900,0,Vigente                                 
MAT    ,10132,26/06/2023,18,FARMACEUTICA DELTA S.A. DE C.V.                                                 ,Surtido        ,Confirmado     ,27,0,       ,0,51CPVB02            ,V99    ,PZA    ,1,26/06/2023,5,                  ,1,17.1713,5,50,50,0,0,49.31,PZA    ,VITABIOM Q10 /30 CAPS.                  ,MEXICO                                  ,                                        ,PESOS                                   ,2465.5,2465.5,100%,0%,0,0,27/06/2023,26/06/2023,01/01/1900,01/01/1900,Vigente                                 
MAT    ,10132,26/06/2023,18,FARMACEUTICA DELTA S.A. DE C.V.                                                 ,Surtido        ,Confirmado     ,27,0,       ,0,51GLVA04            ,       ,PZA    ,1,26/06/2023,4,                  ,1,17.1713,5,200,200,0,0,49.8,PZA    ,VANESIR GEL 200 G                       ,MEXICO                                  ,                                        ,PESOS                                   ,9960,9960,100%,0%,0,0,27/06/2023,26/06/2023,1,01/01/1900,                                        
MAT    ,10132,26/06/2023,18,FARMACEUTICA DELTA S.A. DE C.V.                                                 ,Surtido        ,Confirmado     ,27,0,       ,0,51PLKL01            ,       ,PZA    ,1,26/06/2023,1,                  ,1,17.1713,5,200,200,0,0,31.02,PZA    ,KIDDYLAC 6 SOBRES DE 5GR C/U            ,MEXICO                                  ,                                        ,PESOS                                   ,6204,6204,100%,0%,0,0,27/06/2023,26/06/2023,01/01/1900,01/01/1900,                                        
MAT    ,10132,26/06/2023,18,FARMACEUTICA DELTA S.A. DE C.V.                                                 ,Surtido        ,Confirmado     ,27,0,       ,0,51TBPF01            ,V99    ,PZA    ,1,26/06/2023,2,                  ,1,17.1713,5,135,135,0,0,52.08,PZA    ,PLENIFORM 40 /30 TABS.                  ,MEXICO                                  ,                                        ,PESOS                                   ,7030.8,7030.8,100%,0%,0,0,27/06/2023,26/06/2023,01/01/1900,01/01/1900,Vigente                                 
MAT    ,10132,26/06/2023,18,FARMACEUTICA DELTA S.A. DE C.V.                                                 ,Surtido        ,Confirmado     ,27,0,       ,0,51TGVA01            ,       ,PZA    ,1,26/06/2023,3,                  ,1,17.1713,5,80,80,0,0,83.1,PZA    ,VANESIR DUO PACK                        ,MEXICO                                  ,                                        ,PESOS                                   ,6648,6648,100%,0%,0,0,27/06/2023,26/06/2023,01/01/1900,01/01/1900,                                        
MAT    ,10133,26/06/2023,4,DIFARMER                                                                        ,Surtido        ,Confirmado     ,29,0,       ,0,51CPDG05            ,V99    ,PZA    ,1,26/06/2023,5,                  ,1,17.1713,5,600,600,0,0,43.37,PZA    ,D-GELAC+FS C/30 CAPS.                   ,GUADALAJARA                             ,                                        ,PESOS                                   ,26022,26022,100%,0%,0,0,29/06/2023,26/06/2023,1,03/01/1900,Vigente                                 
